,Class,Location
1289,Q,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/Q/P4_007.jpg
3694,M,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/M/P4_002.jpg
2026,D,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/D/P2_006.jpg
1876,C,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/C/P1_008.jpg
2481,J,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/J/P5_006.jpg
4115,D,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/D/P2_006.jpg
1864,C,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/C/P2_008.jpg
1541,L,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/L/P3_003.jpg
3742,E,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/E/P3_002.jpg
3332,O,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/O/P4_004.jpg
590,G,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/G/P2_001.jpg
3111,A,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/A/P2_001.jpg
537,O,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/O/P3_007.jpg
3086,A,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/A/P5_002.jpg
2250,V,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/V/P4_007.jpg
1693,J,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/J/P4_003.jpg
3310,S,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/S/P2_002.jpg
1620,P,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/P/P3_003.jpg
4150,B,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/B/P3_004.jpg
2331,Z,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/Z/P4_005.jpg
207,N,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/N/P5_001.jpg
911,D,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/D/P2_001.jpg
493,U,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/U/P4_003.jpg
3602,J,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/J/P5_006.jpg
480,U,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/U/P5_008.jpg
4027,C,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/C/P3_007.jpg
1198,R,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/R/P1_002.jpg
163,P,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/P/P5_005.jpg
1017,B,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/B/P3_007.jpg
1680,J,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/J/P5_008.jpg
3894,I,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/I/P5_003.jpg
1337,W,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/W/P3_007.jpg
2718,R,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/R/P1_002.jpg
4096,D,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/D/P5_002.jpg
3330,O,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/O/P4_006.jpg
1381,S,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/S/P3_002.jpg
2208,W,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/W/P4_008.jpg
2197,X,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/X/P1_003.jpg
4072,A,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/A/P3_004.jpg
2533,M,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/M/P4_008.jpg
568,G,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/G/P4_008.jpg
706,H,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/H/P2_006.jpg
3383,W,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/W/P3_001.jpg
3117,A,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/A/P1_008.jpg
3516,X,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/X/P1_003.jpg
2792,K,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/K/P1_008.jpg
3350,O,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/O/P2_001.jpg
594,G,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/G/P1_004.jpg
1933,B,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/B/P4_003.jpg
1082,X,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/X/P5_006.jpg
1701,J,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/J/P3_003.jpg
2386,Y,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/Y/P2_006.jpg
1236,Z,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/Z/P1_003.jpg
3220,R,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/R/P3_004.jpg
1966,A,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/A/P5_002.jpg
833,I,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/I/P1_007.jpg
2666,O,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/O/P2_006.jpg
1335,W,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/W/P4_001.jpg
1822,G,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/G/P3_002.jpg
2323,Z,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/Z/P5_005.jpg
3621,J,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/J/P3_003.jpg
2378,Y,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/Y/P3_006.jpg
3370,W,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/W/P4_006.jpg
3017,F,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/F/P3_007.jpg
3037,F,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/F/P1_003.jpg
277,T,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/T/P1_003.jpg
2315,T,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/T/P1_005.jpg
2997,G,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/G/P1_008.jpg
554,O,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/O/P1_005.jpg
710,H,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/H/P2_002.jpg
1317,Q,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/Q/P1_007_2.jpg
2443,Q,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/Q/P5_005.jpg
738,E,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/E/P3_007.jpg
1882,E,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/E/P5_006.jpg
3061,C,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/C/P3_004.jpg
1214,Z,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/Z/P4_001.jpg
1196,R,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/R/P1_004.jpg
2681,R,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/R/P5_007.jpg
1874,C,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/C/P1_005.jpg
824,I,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/I/P2_008.jpg
712,H,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/H/P1_008.jpg
1028,B,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/B/P2_004.jpg
1996,A,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/A/P1_004.jpg
1444,M,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/M/P5_004.jpg
2070,F,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/F/P2_002.jpg
1231,Z,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/Z/P2_001.jpg
2595,I,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/I/P1_005.jpg
1618,P,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/P/P3_005.jpg
871,C,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/C/P2_002.jpg
2036,D,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/D/P1_004.jpg
2025,D,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/D/P2_007.jpg
3538,T,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/T/P3_006.jpg
1845,C,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/C/P5_003.jpg
813,I,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/I/P4_003.jpg
983,A,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/A/P3_001.jpg
822,I,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/I/P3_002.jpg
1978,A,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/A/P3_006.jpg
1909,E,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/E/P2_002.jpg
890,D,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/D/P4_006.jpg
382,Q,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/Q/P3_002.jpg
2181,X,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/X/P3_004.jpg
19,Y,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/Y/P3_005.jpg
1486,O,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/O/P5_002.jpg
1831,G,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/G/P2_001.jpg
1026,B,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/B/P2_006.jpg
3720,E,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/E/P5_008.jpg
1906,E,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/E/P2_005.jpg
4097,D,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/D/P5_001.jpg
2766,K,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/K/P5_002.jpg
3185,Z,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/Z/P2_007.jpg
3605,J,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/J/P5_003.jpg
3511,X,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/X/P2_001.jpg
4012,C,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/C/P5_006.jpg
3931,H,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/H/P5_008.jpg
1549,L,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/L/P2_003.jpg
3039,F,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/F/P1_001.jpg
3637,J,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/J/P1_003.jpg
1230,Z,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/Z/P2_002.jpg
344,M,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/M/P2_008.jpg
2641,O,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/O/P5_007.jpg
168,P,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/P/P4_008.jpg
3721,E,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/E/P5_007.jpg
2732,L,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/L/P4_004.jpg
829,I,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/I/P2_003.jpg
605,J,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/J/P5_003.jpg
2466,Q,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/Q/P2_006.jpg
1325,W,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/W/P5_003.jpg
1171,R,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/R/P4_005.jpg
1174,R,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/R/P4_002.jpg
2066,F,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/F/P2_006.jpg
3264,Q,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/Q/P2_008.jpg
3112,A,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/A/P1_005.jpg
2923,E,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/E/P5_005.jpg
1069,U,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/U/P2_003.jpg
1682,J,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/J/P5_006.jpg
1374,S,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/S/P4_002.jpg
1550,L,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/L/P2_002.jpg
1598,I,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/I/P1_002.jpg
3336,O,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/O/P3_008.jpg
3062,C,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/C/P3_003.jpg
2243,V,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/V/P5_005.jpg
518,U,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/U/P1_002.jpg
3069,C,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/C/P2_004.jpg
924,L,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/L/P5_003.jpg
455,S,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/S/P4_001.jpg
3665,F,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/F/P2_006.jpg
1483,O,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/O/P5_005.jpg
119,X,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/X/P1_001.jpg
2278,V,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/V/P1_002.jpg
3992,K,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/K/P3_002.jpg
487,U,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/U/P5_001.jpg
3458,U,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/U/P3_006.jpg
296,R,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/R/P3_008.jpg
3259,Q,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/Q/P3_005.jpg
3162,Z,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/Z/P5_006.jpg
2886,H,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/H/P5_002.jpg
1078,U,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/U/P1_002.jpg
1428,Y,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/Y/P2_004.jpg
4122,D,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/D/P1_007.jpg
3526,T,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/T/P5_002.jpg
175,P,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/P/P4_001.jpg
2173,X,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/X/P4_004.jpg
1339,W,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/W/P3_005.jpg
371,Q,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/Q/P4_005.jpg
1806,G,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/G/P5_003.jpg
1200,Z,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/Z/P5_008.jpg
3326,O,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/O/P5_002.jpg
3060,C,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/C/P3_005.jpg
542,O,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/O/P3_002.jpg
1951,B,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/B/P2_001.jpg
1581,I,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/I/P3_003.jpg
637,J,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/J/P1_001.jpg
2679,O,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/O/P1_001.jpg
1342,W,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/W/P3_002.jpg
3487,X,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/X/P5_001.jpg
2575,I,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/I/P4_001.jpg
3958,H,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/H/P2_004.jpg
4056,A,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/A/P5_005.jpg
3707,M,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/M/P2_005.jpg
2934,E,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/E/P4_002.jpg
808,I,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/I/P4_008.jpg
1302,Q,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/Q/P3_002.jpg
2147,U,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/U/P2_005.jpg
2351,Z,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/Z/P2_001.jpg
1472,M,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/M/P1_008.jpg
2690,R,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/R/P4_006.jpg
3976,K,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/K/P5_002.jpg
4061,A,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/A/P4_007.jpg
3122,Y,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/Y/P5_006.jpg
2771,K,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/K/P4_005.jpg
1497,O,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/O/P3_006.jpg
1085,X,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/X/P5_003.jpg
2060,F,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/F/P3_004.jpg
2878,D,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/D/P1_002.jpg
1267,T,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/T/P2_005.jpg
3281,S,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/S/P5_007.jpg
1928,B,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/B/P4_008.jpg
1494,O,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/O/P4_001.jpg
834,I,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/I/P1_006.jpg
2904,H,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/H/P3_001.jpg
27,Y,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/Y/P2_005.jpg
663,F,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/F/P3_001.jpg
3561,P,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/P/P5_007.jpg
2548,M,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/M/P2_004.jpg
1007,B,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/B/P5_001.jpg
1955,B,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/B/P1_004.jpg
494,U,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/U/P4_002.jpg
2602,N,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/N/P5_006.jpg
331,M,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/M/P4_005.jpg
1990,A,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/A/P2_002.jpg
1370,S,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/S/P4_006.jpg
3922,I,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/I/P1_008.jpg
3586,P,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/P/P2_006.jpg
786,K,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/K/P2_006.jpg
3589,P,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/P/P2_003.jpg
3297,S,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/S/P3_007.jpg
471,S,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/S/P2_001.jpg
2524,M,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/M/P5_004.jpg
901,D,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/D/P3_003.jpg
2842,D,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/D/P5_006.jpg
2628,N,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/N/P2_004.jpg
2516,J,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/J/P1_004.jpg
646,F,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/F/P5_002.jpg
2201,W,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/W/P5_007.jpg
2114,S,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/S/P1_006.jpg
2970,G,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/G/P4_006.jpg
1890,E,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/E/P4_006.jpg
4108,D,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/D/P3_005.jpg
3597,P,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/P/P1_003.jpg
3534,T,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/T/P4_002.jpg
2348,Z,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/Z/P2_004.jpg
3682,M,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/M/P5_006.jpg
894,D,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/D/P4_002.jpg
1062,U,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/U/P3_002.jpg
582,G,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/G/P3_001.jpg
3036,F,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/F/P1_004.jpg
1522,L,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/L/P5_006.jpg
2188,X,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/X/P2_005.jpg
3790,G,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/G/P3_001 (1).jpg
2921,E,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/E/P5_007.jpg
3268,Q,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/Q/P2_004.jpg
9,Y,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/Y/P4_007.jpg
2587,I,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/I/P2_004.jpg
3145,Y,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/Y/P2_007.jpg
700,H,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/H/P3_004.jpg
4110,D,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/D/P3_003.jpg
1421,Y,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/Y/P3_003.jpg
2984,G,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/G/P2_008.jpg
3183,Z,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/Z/P3_001.jpg
2098,S,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/S/P3_006.jpg
1009,B,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/B/P4_007.jpg
2798,K,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/K/P1_002.jpg
1150,V,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/V/P2_002.jpg
1132,V,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/V/P4_004.jpg
2047,F,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/F/P5_001.jpg
3676,F,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/F/P1_004.jpg
1657,N,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/N/P3_007.jpg
451,S,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/S/P4_005.jpg
2024,D,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/D/P2_008.jpg
322,M,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/M/P5_006.jpg
1029,B,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/B/P2_003.jpg
3070,C,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/C/P2_003.jpg
3518,X,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/X/P1_007.jpg
1442,M,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/M/P5_006.jpg
1097,X,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/X/P3_007.jpg
3156,Y,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/Y/P1_004.jpg
3633,J,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/J/P1_007.jpg
1699,J,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/J/P3_005.jpg
2848,D,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/D/P4_008.jpg
1287,Q,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/Q/P5_001.jpg
1628,P,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/P/P2_003.jpg
60,W,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/W/P3_004.jpg
1840,C,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/C/P5_008.jpg
2263,V,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/V/P3_006.jpg
3001,F,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/F/P5_007.jpg
1410,Y,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/Y/P4_006.jpg
3291,S,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/S/P4_005.jpg
1043,U,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/U/P5_006.jpg
1281,Q,/content/drive/MyDrive/HGM-4/HGM-1.0/Right_CAM/Q/P5_007.jpg
2550,M,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/M/P2_002.jpg
3513,X,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/X/P1_006.jpg
2829,B,/content/drive/MyDrive/HGM-4/HGM-1.0/Front_CAM/B/P2_002.jpg
1021,B,/content/drive/MyDrive/HGM-4/HGM-1.0/Left_CAM/B/P3_003.jpg
4021,C,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/C/P4_005.jpg
4050,A,/content/drive/MyDrive/HGM-4/HGM-1.0/Below_CAM/A/P1_001.jpg
